battery_id,cycle_number,capacity_ah,discharge_capacity_ah,charge_capacity_ah,voltage_mean,voltage_min,voltage_max,current_mean,current_min,current_max,temperature_mean,temperature_min,temperature_max,charge_time,discharge_time,internal_resistance,energy_wh,coulombic_efficiency,timestamp
BATTERY_001,11,4.494386387849177,4.494386387849177,4.584071273119575,3.5867935338933377,3.2498568883198558,3.876112871916839,-1.5535025043830517,-2.3488160117278025,-0.49822129645777413,25.6736088213899,24.458560334646346,29.012606347152218,3536.869258231877,3511.989233090568,0.01825543872224376,16.651561949242545,0.9804355386452435,2020-01-11
BATTERY_001,12,4.492786751612574,4.492786751612574,4.449640993228828,3.617033741253367,3.3719922655481085,3.9194710253133556,-1.1791180007929292,-1.963768433915738,0.057351846575283805,26.74940395299825,24.15759424660569,30.084075549758882,3623.1625365844184,3032.32843523849,0.017809098400040434,15.702089911457216,1.0096964583096484,2020-01-12
BATTERY_001,13,4.487526184185368,4.487526184185368,4.558617271612818,3.5949608090842995,3.3173034043017906,3.8380322425801805,-1.7845201297566033,-2.775351696014787,0.6448996412806145,27.47358575956792,26.450448330247042,29.281965127748986,3473.5259227168353,2945.256957663629,0.018453566104709863,16.127560717503723,0.9844051204144413,2020-01-13
BATTERY_001,14,4.492903447241808,4.492903447241808,4.512525925161903,3.5995070576379167,3.346519113323362,3.9872291917925664,-1.8237730586560381,-2.5973223721825356,0.03933164134906941,25.46584943341539,23.492822934608686,28.427570462484947,3852.696668836463,3628.3576438045707,0.018527234770766492,16.44251581850378,0.9956515534214043,2020-01-14
BATTERY_001,15,4.487955056053512,4.487955056053512,4.526564065754589,3.5955706724573884,3.275363275018974,3.9232889117234966,-1.6657108306867205,-2.83300610670292,0.06772935723020668,25.8867293178427,24.57992464310535,27.33101649507853,3904.3118819004403,3360.378153784566,0.018361951700635704,15.4967593956593,0.9914705703619285,2020-01-15
BATTERY_001,16,4.479004245222701,4.479004245222701,4.489918487751549,3.5898559127233924,3.353583992149091,3.96977604420006,-1.4425378794848014,-2.689268325365518,0.1339478794737614,23.27790238717711,21.08017897972098,25.76416122796591,3875.9825601394145,3117.2599396599276,0.01845449120371042,15.516146356188775,0.9975691668883028,2020-01-16
BATTERY_001,17,4.4853825047044955,4.4853825047044955,4.428115149449473,3.597161243690672,3.2832158894617254,3.819015476897223,-1.3758490358718487,-2.3478879819250933,0.6867811831032293,24.87110838543567,22.274768446020012,25.878996165614222,3518.3782476644274,3354.202175684071,0.018269000962204608,16.35082025655585,1.0129326707464106,2020-01-17
BATTERY_001,18,4.476426704395027,4.476426704395027,4.538568741285134,3.6237966595371995,3.313925744525772,3.9483668527084346,-1.4125103130276933,-2.6363100786263365,-0.2006210991685533,26.41514885644638,25.349064251745006,27.995909133471404,3409.2451921269826,3480.0890378449044,0.01900369667563081,16.81976216280299,0.9863080102048842,2020-01-18
BATTERY_001,19,4.486460701807843,4.486460701807843,4.54531817893209,3.613469399270004,3.2710921789962857,3.983361762998836,-1.2648629193537968,-2.2753004884245733,0.14933188212519832,26.30166081726416,24.97411536408067,29.19686316476198,3855.3947321500327,3381.77275213314,0.01804981045583083,16.471750168656584,0.9870509665534405,2020-01-19
BATTERY_001,20,4.479900444534082,4.479900444534082,4.452964678510192,3.59080063663988,3.3910164967883962,3.8569847926027734,-1.852617118846786,-3.065488840813795,0.1312360606488432,25.32143451028576,23.636213747961953,28.944519025895147,3708.7814405182826,3058.563046312261,0.018209737373707638,15.340348517345872,1.0060489511973632,2020-01-20
BATTERY_001,21,4.4781008258187285,4.4781008258187285,4.52536282667845,3.6057457685579077,3.3138218665807253,3.844774402385105,-1.2623326923282125,-1.9873009401239379,0.45626385454962937,26.33397077418818,24.822372842476835,27.481055669946254,3665.7168683047285,3814.822518784104,0.018473059036924946,16.906496106351547,0.9895561963383143,2020-01-21
BATTERY_001,22,4.474134422733576,4.474134422733576,4.481837138790462,3.5908225863644554,3.2894386868349583,3.8438268475255795,-1.5624190640092583,-2.8012621099423,0.5927197444293746,25.741323178944015,23.974883399331503,28.416981555467004,3473.273583010971,3620.9279531773363,0.018849060671672406,15.486661109484261,0.9982813485143808,2020-01-22
BATTERY_001,23,4.484565248032045,4.484565248032045,4.557941550451766,3.581721831879273,3.24446613331834,3.8363085772292327,-1.3537011380390265,-2.5688251614960445,0.9919636278959536,26.803546337782574,23.89980973814767,29.713871398097666,3685.132762527353,3326.216960631837,0.01789535018077986,15.632894272209946,0.9839014384876329,2020-01-23
BATTERY_001,24,4.475312823107588,4.475312823107588,4.529522174789434,3.6093722032802327,3.2779917196691266,3.8988119962649397,-1.7646850853526408,-2.531290792401818,0.4703738017033434,25.43897617081415,24.23656391593367,29.23614911436239,3382.944388067613,3335.0791757014968,0.018010741693188073,16.92028766591439,0.9880319933118848,2020-01-24
BATTERY_001,25,4.4726800330670216,4.4726800330670216,4.390560870847031,3.610690262902003,3.3459850905603132,3.875882983457869,-1.499008660598186,-2.5549796516383614,-0.22269708920708808,24.471916520030042,22.6253523026985,27.437347903964913,3726.8124712158065,3479.087226836899,0.017745619634534953,16.58716595911726,1.0187035699163758,2020-01-25
BATTERY_001,26,4.472147198697071,4.472147198697071,4.5399943177598,3.6095320958003816,3.3437014586275855,3.8637869103419797,-1.4527458458821974,-2.808057513756599,-0.31554049259172956,25.50933244566012,23.595149702444957,26.818430553072336,3875.777339921242,3151.483292937127,0.018594973204107815,16.847096594898712,0.9850556819427458,2020-01-26
BATTERY_001,27,4.4882117446124825,4.4882117446124825,4.572332756624565,3.594908405661554,3.411450159980708,3.9246108653425815,-1.2688497925003164,-2.0183724394727554,-0.014688891682743677,20.60646608729834,19.045781983640016,22.04669881493178,3926.2091087815907,3470.9888160381333,0.018118873796200752,16.629432113368008,0.9816021675390522,2020-01-27
BATTERY_001,28,4.474472664386184,4.474472664386184,4.517813516752487,3.597481331472853,3.2524887909880986,3.80808780580723,-1.8170509245215531,-3.0530307085362294,0.3582451128787927,25.579434071700337,24.0224209563252,28.486726458361332,3741.7048108219633,3107.2388638906314,0.01846290736846798,16.34107631174198,0.9904066752189767,2020-01-28
BATTERY_001,29,4.473766395669576,4.473766395669576,4.405749672743772,3.6066232020589006,3.4056197095182155,3.8746959576868467,-1.4938494902930193,-2.9478162074399066,0.8768971439460465,19.53262748304391,17.10312315954527,21.179486513333607,3323.5956900757756,3384.4824722940634,0.018902848174468734,15.787561860210824,1.015438172383372,2020-01-29
BATTERY_001,30,4.472884926018048,4.472884926018048,4.527879205389001,3.603011124574083,3.3080638808838247,3.940961517762178,-1.7170470582284285,-3.083288977985993,0.6711262433273577,22.420227903688264,20.1845402183863,26.20514432832013,3639.4660261892045,3142.914270031491,0.018403638631646752,15.836858803805185,0.9878542962662298,2020-01-30
BATTERY_001,31,4.482159885605223,4.482159885605223,4.508602664421774,3.595468954807204,3.2863099538461413,3.830638904663405,-1.3989007911583449,-2.300420873838621,0.0484228928973236,25.681220924290432,23.055556884824128,29.44328252664809,4027.9363488115428,3154.021523888123,0.0187521575077524,16.83626492838545,0.9941350389944059,2020-01-31
BATTERY_001,32,4.465881509901692,4.465881509901692,4.437090207163238,3.5826719987955418,3.3444288978732657,3.8268575712381243,-1.3445566927087746,-2.451764425696913,0.9159553743115629,25.723117703919854,23.91297125896375,29.569085284391495,3426.2776819115434,3762.0589749960063,0.01859608370378444,16.57678199896596,1.0064887801226068,2020-02-01
BATTERY_001,33,4.46425654362557,4.46425654362557,4.53283297967013,3.599947303395606,3.4077085593897944,3.84008062847819,-1.2425659514983824,-2.734336085751086,0.5617873510347626,23.26350552106499,21.050083467105644,25.142363344501568,3588.1636854179565,3413.029696742602,0.019008275629092863,15.845274164800607,0.9848711751895278,2020-02-02
BATTERY_001,34,4.461457363630513,4.461457363630513,4.473158283030844,3.609505341846712,3.4217132650027744,3.809690563192993,-1.607005890861675,-2.6754433022373934,0.627181881660636,23.93955546445549,21.15237918309032,27.09040518833644,3882.7048703601954,3445.6294267882568,0.018955701529982508,15.899568418366542,0.9973841928543599,2020-02-03
BATTERY_001,35,4.469045876535453,4.469045876535453,4.53213592112891,3.586992312994173,3.265693112813855,3.8817458633604875,-1.314554702862242,-1.9295823052926084,0.5079925607077596,27.062002307614105,24.359345364181333,30.05104402841865,3723.426784414717,2957.496430562109,0.01849201346256248,15.706128549171906,0.9860794014805844,2020-02-04
BATTERY_001,36,4.471133833756325,4.471133833756325,4.501557887231611,3.6054253882753042,3.353274090925601,3.8132171461585287,-1.2278196825045893,-1.7732504372833502,-0.008979852835911961,24.279728035889722,21.439681250889805,25.386539379903038,4096.031264897021,3268.6596131253696,0.018716686334736873,15.840055326699128,0.993241439022348,2020-02-05
BATTERY_001,37,4.462686315254071,4.462686315254071,4.424934863658366,3.602071627459806,3.4340442310521526,3.856659589814786,-1.8286493939710933,-3.1189639037151213,-0.7098200673614472,28.371843205553663,26.83389316049721,30.168538434592502,3453.4261233542825,3501.4666661149563,0.019240416658523597,16.65468567216969,1.008531527075292,2020-02-06
BATTERY_001,38,4.457339061138224,4.457339061138224,4.5420318366515176,3.606079451336931,3.3126755567843533,4.005040136255325,-1.3775310159803098,-2.301159341382156,1.0582977078336997,25.005652408007837,22.034810038943597,26.625952597046243,3402.0488428518356,3442.709978508451,0.01901215283446114,15.286731071899789,0.9813535486850021,2020-02-07
BATTERY_001,39,4.4720967907258915,4.4720967907258915,4.4847985380484605,3.6077896480213867,3.4077554374603807,3.991468890299447,-1.3082977492439787,-2.055110639873173,0.33040608540338967,25.617634907176722,22.984855076233888,27.73006071239174,3844.825087167035,2926.113439302185,0.018283222308619788,16.031209346610165,0.9971678220961747,2020-02-08
BATTERY_001,40,4.464303556726948,4.464303556726948,4.467295576154136,3.5918654661383114,3.2665865159881355,3.834880627769578,-1.5517452772774876,-2.3994173079384344,-0.025964309931510776,27.43245088640252,24.842835274319913,31.291612036038195,3360.8242743456926,3445.570341664558,0.01914157265396422,16.74527907290177,0.9993302392071035,2020-02-09
BATTERY_001,41,4.463869525027221,4.463869525027221,4.446640707831267,3.5826260568325914,3.3707116996265962,3.844626543215378,-1.7421547155050217,-2.999527582051474,-0.20770008835255593,25.203766769284687,22.86860956736737,28.740571686159704,3560.6464022364926,3480.6429367809314,0.018466445695409457,16.060560933906174,1.0038745692148257,2020-02-10
BATTERY_001,42,4.4616789256098315,4.4616789256098315,4.396778309397666,3.5933874355968327,3.403333269578804,3.886128352050543,-1.3114088487780673,-2.2766561844118964,0.25699276843514074,23.504148243841833,20.537612297097702,25.38442201794666,3586.870691028085,3682.427639603714,0.019490163171073664,15.953093002864414,1.01476094804995,2020-02-11
BATTERY_001,43,4.453436941756268,4.453436941756268,4.486608434515623,3.6073391712338125,3.440367482522826,3.976221880565661,-1.7399017655115514,-3.1084012580374276,0.677593476329956,24.84472143410731,22.96159497801435,27.43481602740528,3807.197894677184,3255.8491538335647,0.01937311299870026,15.763628538493947,0.9926065549861303,2020-02-12
BATTERY_001,44,4.4578329679384,4.4578329679384,4.4454935432769025,3.5931743932293534,3.340868165901824,3.9537035815079715,-1.5356702869021805,-2.77059587567988,-0.4416134057974168,24.95501730212718,22.47193869260236,26.531815666887166,3722.8535936050494,2906.7448815701523,0.0190896587060598,15.335274266112298,1.0027757153488974,2020-02-13
BATTERY_001,45,4.456150114854844,4.456150114854844,4.53361805837239,3.591597903923252,3.3514503863595944,3.8168461912365084,-1.5080248115606658,-2.982038962006091,-0.3294328804872171,22.961657498726684,20.56403492274964,24.7939594756145,3691.4129828353725,3180.710434602866,0.019060337326585935,15.563748301766699,0.9829125562585751,2020-02-14
BATTERY_001,46,4.455772131580374,4.455772131580374,4.538666811676735,3.5803122343000995,3.280049805379471,3.80520200396977,-1.3568923896592,-2.7453961564490434,0.827584883563574,24.62509746667269,22.160919653778556,25.820107213717343,3519.5138244196664,3158.645691448917,0.018934671249632645,15.29971150535203,0.981735896567006,2020-02-15
BATTERY_001,47,4.458698572667689,4.458698572667689,4.506431768657144,3.616149761301099,3.373229243862492,3.899496212079908,-1.6253263119025065,-2.3798735236885156,0.1987879251077016,23.89497214447031,21.392042516131795,26.822791647220818,3843.0008038163887,3562.075953111594,0.019303190530187364,15.521437257757658,0.9894077624071785,2020-02-16
BATTERY_001,48,4.453821573292648,4.453821573292648,4.4079462782263485,3.6067178555240083,3.3879546617391343,3.980736933446763,-1.6369167377655711,-2.7959759705681244,-0.44411160082414325,26.39577232112262,25.014260538880194,29.36653464461161,4405.164808545453,2802.31795055303,0.018914307458231513,15.523161611905568,1.0104074079334646,2020-02-17
BATTERY_001,49,4.455563481378431,4.455563481378431,4.494055928518828,3.606217742525362,3.403886759398773,3.9826347423444624,-1.4802169042473778,-2.0007599387755217,-0.4285266990798733,25.060805115002196,23.36270217559739,28.576309977412528,3738.256419784583,3301.361578784023,0.019172975767415,15.749638275005442,0.9914348090560849,2020-02-18
BATTERY_001,50,4.450905474416933,4.450905474416933,4.365523176255296,3.6080407696816925,3.4024114205876983,3.8295139396189986,-1.29872190447605,-2.7898286289056484,0.03762961794279107,24.58562528139526,22.80111728974345,28.20028072167702,3619.9344415093674,3713.675004186996,0.019457872692347927,15.273787732751593,1.0195583197510079,2020-02-19
BATTERY_001,51,4.45124471639214,4.45124471639214,4.5093602569342845,3.604141907495172,3.2685723271296094,3.9190013650882825,-1.0425099998693705,-1.803516108671967,0.3487061066960362,24.85047816078771,22.354478532827784,26.330656358368877,3340.427405801568,3401.5867418233997,0.018903622457273898,16.765079750366276,0.9871122427060963,2020-02-20
BATTERY_001,52,4.452307729355032,4.452307729355032,4.451171245232343,3.5959669690933724,3.41295124867581,3.827102008518395,-1.8014962399557548,-2.966291333579339,-0.7801766955937919,25.34422148173824,22.911725530299634,28.573344320227203,3472.503710136569,3597.189699558813,0.018899505727659204,15.4080726744506,1.0002553224893125,2020-02-21
BATTERY_001,53,4.4387870650808665,4.4387870650808665,4.516330837429599,3.596321927794807,3.248686642883377,3.9335477897953632,-1.4369315964426843,-2.78608521764225,-0.11279578893689424,25.937463886518497,23.270731476047057,27.341586785000494,3557.257953210539,3038.804366618761,0.018718282551974958,15.776774209601001,0.9828303604983762,2020-02-22
BATTERY_001,54,4.444621972701856,4.444621972701856,4.422889556451264,3.5938784221108073,3.3784945310723624,3.9771650716965885,-1.7173070052468584,-2.3777716679748298,0.3901714001817411,23.511507262455556,20.934468946674883,25.63265229769299,3493.0799519465736,3047.562307094609,0.018777273184434295,16.579666730983956,1.0049136239947236,2020-02-23
BATTERY_001,55,4.4427277640742435,4.4427277640742435,4.400641555969234,3.624438333013291,3.456760285929792,3.91539219150841,-1.2962377513586514,-2.6441170941691308,0.9869127830968543,23.449072998253243,21.25700523947442,25.995682712930908,3596.7844330946305,3716.1933407259517,0.01849591351081397,15.468873102401417,1.0095636528378282,2020-02-24
BATTERY_001,56,4.44072673291054,4.44072673291054,4.52866312962297,3.603583344743346,3.4038452685857727,3.8201998996817563,-1.6877089094618467,-2.199954575252669,0.65964483519273,26.668873476521686,25.3889765035468,27.817283218782915,3955.6032153614574,3422.2673804665956,0.019543649886916124,15.976291549769806,0.9805822614322494,2020-02-25
BATTERY_001,57,4.44191914649264,4.44191914649264,4.447369891486365,3.5934259671362403,3.4317430912253166,3.9092768063151495,-1.6349296436364649,-2.5769067817218723,-0.050058594671149814,24.393110862394376,22.122200343929645,25.86340199703074,3849.433383473847,3422.7203596860118,0.019992634380182794,16.51204110201933,0.9987743891048596,2020-02-26
BATTERY_001,58,4.451549647867407,4.451549647867407,4.516218652618558,3.6030399560039097,3.2950340021711266,3.8847432900310808,-1.6178541718127992,-2.589891794343938,-0.13873358295746274,22.88442693153121,20.11030836425625,24.697775231501325,3568.233456706349,3154.006377816461,0.01983779902657166,16.13047423378415,0.9856807188213407,2020-02-27
BATTERY_001,59,4.43639501330584,4.43639501330584,4.509339491411699,3.5877711445982983,3.335260562090077,3.9499508950650903,-1.5152397877439607,-2.3893305010026964,0.9845514845678707,25.67844006141349,23.392091334634028,27.06106705031606,3358.344011066828,3422.1719803690507,0.018670910619425305,15.455730577282122,0.9838236889804404,2020-02-28
BATTERY_001,60,4.446409670127549,4.446409670127549,4.449694448651794,3.6132587228568105,3.3958613990834503,3.881327615642088,-1.4353604806282585,-2.5217452269287586,0.7186501957541245,25.705772775023522,22.914519917868038,29.508061591642523,3867.4735285804827,3147.8937349651787,0.01960903149056126,16.444398810964785,0.9992617968352321,2020-02-29
BATTERY_001,61,4.429512781370305,4.429512781370305,4.421666152052326,3.5910397350876053,3.308629814161293,3.966019175182123,-1.4032597212782973,-2.818102069980929,0.4027684000830343,22.718024557840877,19.719918521567077,24.582982122102226,3590.189145307727,3661.111498759243,0.019945480803590963,16.19500758948327,1.001774586558132,2020-03-01
BATTERY_001,62,4.436610689820085,4.436610689820085,4.44599606551146,3.6028978773202276,3.3267685721301636,3.8576379588471847,-1.5011535092365567,-2.328142623536846,-0.11899636020246174,25.356900435231392,23.638495969184326,27.86041542875813,3254.699914879529,4000.1227561709975,0.019198141141437676,15.764364159786385,0.9978890274410769,2020-03-02
BATTERY_001,63,4.43860651839063,4.43860651839063,4.500345671358285,3.608613326910452,3.270638909064934,3.840116854088189,-1.7659782044881163,-2.8452380916545406,-0.2840200251604592,26.115653334964435,23.669073946268732,30.105256048741495,3742.4860236986074,3506.4670318063722,0.019437008931391952,15.290505857379134,0.9862812420475646,2020-03-03
BATTERY_001,64,4.4401573339881555,4.4401573339881555,4.522683915394352,3.6018529299083215,3.2596008265586454,3.8631490053720374,-1.3544427699379622,-2.731905295681285,0.41860375330611865,25.573548210761764,23.493630945560753,28.273476241555496,3805.137336846693,3260.3117951984605,0.018609826481926675,15.20573185384958,0.9817527417458266,2020-03-04
BATTERY_001,65,4.439917359478757,4.439917359478757,4.409427933604833,3.598941945234155,3.312805190101074,3.805925103598704,-1.5105917327326055,-2.7835871278339837,0.30253264695352033,25.95998875374634,24.05004515233001,28.194476078722595,3114.8183190130662,2842.595167291175,0.01954021144612675,16.49895026313763,1.0069145989758808,2020-03-05
BATTERY_001,66,4.4394200834112,4.4394200834112,4.481795303846997,3.5980886902956004,3.2845255048467665,3.8543378836704485,-1.2676530419970602,-1.8083863068025563,-0.24713507558654335,22.905712336181637,21.425978178796715,26.695089553954492,3435.0890715734195,3029.4178948006847,0.01902919814509011,15.688393144256104,0.9905450343973934,2020-03-06
BATTERY_001,67,4.43157764956651,4.43157764956651,4.393532462787776,3.5971548440166794,3.2886698239496437,3.9291783707930854,-1.6415477558959874,-3.0843385200236497,0.7975523720112243,25.51024470258099,24.01841551058913,27.177737968680816,3577.9091977384574,3742.06960282597,0.019571903674794586,15.363637431990345,1.0086593617097332,2020-03-07
BATTERY_001,68,4.429905889244013,4.429905889244013,4.449566350492972,3.5918965447521924,3.3436358382122124,3.820353140463511,-1.8204549454701988,-2.3671018497288117,0.04295442555714635,24.56008918294553,23.190144609425587,26.09859140546165,3746.9021822617233,3173.577794480364,0.018891283521693305,15.941281929778535,0.9955814882394594,2020-03-08
BATTERY_001,69,4.436837855287543,4.436837855287543,4.490929934603716,3.5933997608785546,3.3025081032718715,3.8156727554358723,-1.506805200536615,-2.5955636749109443,0.376932166077085,24.288447190855525,22.02548017785764,26.894540297977876,3496.8506830751658,3318.4163260289674,0.019737503611374274,16.61428058700084,0.9879552609139189,2020-03-09
BATTERY_001,70,4.42955217405071,4.42955217405071,4.498030627636482,3.6124476428715333,3.4467958413348194,3.8389247011224032,-1.240809462343147,-2.3161630826583117,0.07639723828758194,26.31992297931945,25.035816786033244,28.60182819281362,3433.5716196052126,3544.171714407419,0.019966355794502434,15.215019721450354,0.9847759032219496,2020-03-10
BATTERY_001,71,4.422055882059973,4.422055882059973,4.412984686101475,3.596316496408481,3.2947122797784196,3.811826831260774,-1.4678115726767897,-2.7542018033791056,0.679669195525082,27.23450058959935,25.371727649965248,30.625458821545745,3745.4338499360565,3726.1037558595945,0.019279937206291772,15.197242595304065,1.0020555693263715,2020-03-11
BATTERY_001,72,4.421920276715979,4.421920276715979,4.398883077188422,3.5895393798633717,3.2471727784248983,3.9644664622319596,-1.5399339598345714,-2.1883770116835493,0.5659628203031928,27.707171026557344,25.660504548012955,28.833201150470444,3506.3355253371683,3356.0908773439555,0.019158741463622536,15.740985235005825,1.0052370565717061,2020-03-12
BATTERY_001,73,4.4222132862839905,4.4222132862839905,4.378601704000896,3.5922441335741846,3.425249182949037,3.98106715667349,-1.6740694035314867,-2.3534397955941904,-0.5313324434243407,26.98776915000206,25.111300195624118,29.84094662323572,3708.4109301097396,3310.9732886734723,0.01877045014679336,16.165203363001744,1.0099601619949228,2020-03-13
BATTERY_001,74,4.4297229644643235,4.4297229644643235,4.364768549321249,3.608661138955783,3.291437982037412,3.8179733693015403,-1.1484467066638355,-2.400553639402196,0.7440448517260447,24.849454134661862,22.13959510771403,27.98149156335549,3377.6968690050817,3415.7566262723503,0.01952960577644921,15.947164819365973,1.0148815256545907,2020-03-14
BATTERY_001,75,4.426604554416423,4.426604554416423,4.402686294181881,3.6043095514788592,3.2677135461490048,3.956323907787567,-1.705920518976956,-2.3554252713885813,0.2813700990178638,25.54375933365623,23.65742061406851,29.45950961612813,3329.5333961527203,3261.919680339372,0.019430463416473084,16.5891357687379,1.005432651485106,2020-03-15
BATTERY_001,76,4.428902912124407,4.428902912124407,4.494801055432142,3.6032333888531363,3.4079956108927236,3.950663738196576,-1.645078851525648,-2.6145239785912877,0.6082734103351681,26.164453725251484,24.99878953932288,27.60174332597099,3751.0538315140793,3273.75977527555,0.019057585763673206,15.230804075105619,0.9853390300271255,2020-03-16
BATTERY_001,77,4.421206484121981,4.421206484121981,4.40684808838684,3.5947983374816346,3.339836099959794,3.9941802224036427,-1.3859931607831955,-2.6176412509941276,-0.07685639240662945,25.197525627124797,22.213126544779502,26.9362552832532,3650.503982063443,3490.613625857452,0.01989630420447602,15.639276076279094,1.003258200747373,2020-03-17
BATTERY_001,78,4.423731238146461,4.423731238146461,4.391401400953511,3.603191332639945,3.2676196875473473,3.872765464984159,-1.8712041379773579,-3.022446066760039,0.445248057232251,25.211400034238025,22.5214328521176,29.008729728945752,3784.4911466472413,3440.764133923587,0.019549497984706447,15.702605279427672,1.0073620774420506,2020-03-18
BATTERY_001,79,4.425543542363805,4.425543542363805,4.4678751487958195,3.591082506829287,3.2490373059246935,3.8481843051673703,-1.245081866923732,-1.9556860530368272,0.4471397406376616,26.25052098934151,23.93043401852951,29.142407525791413,3493.4813998157115,3868.9531674428886,0.01931516441128901,15.63841432001986,0.9905253381031868,2020-03-19
BATTERY_001,80,4.418943920761678,4.418943920761678,4.3686712699585275,3.5947019903785984,3.4191255135081353,3.885318414540564,-1.375161377156529,-2.1791216358426144,-0.23037594819806184,24.927287246808767,22.41464000519155,26.0414343450153,3440.978939504051,3496.5467396597946,0.019558295658273425,15.865225841638162,1.011507538035387,2020-03-20
BATTERY_001,81,4.422550651425344,4.422550651425344,4.379437293008582,3.607116399921429,3.3873155548103386,3.978431435351267,-1.320153785637778,-2.7891286888788187,-0.16172195337146422,23.921559465154438,22.66517806564475,25.153591471921775,3872.143777508182,3653.2520205806422,0.02022063147907108,16.4162025190725,1.0098444972566656,2020-03-21
BATTERY_001,82,4.4148484443536,4.4148484443536,4.4918272690734655,3.605904391600977,3.316275463370806,3.951623120108557,-1.3883765976100693,-2.3370472177649533,-0.09166991710031502,24.39532071237549,21.86349112416914,27.751642394258496,3295.408247201106,3164.317261120911,0.020070400456716306,15.629599235312526,0.9828624699685428,2020-03-22
BATTERY_001,83,4.415651676920609,4.415651676920609,4.341749509903183,3.587369290771179,3.393057590893993,3.8816940535646793,-1.532224703491274,-2.0766821799276545,-0.10809864451331119,25.96773523121649,24.5522373477923,28.67015872658574,3850.2921418361248,3515.5346038066596,0.01979543029335481,16.227848638209714,1.017021287582082,2020-03-23
BATTERY_001,84,4.41454957263601,4.41454957263601,4.399474977165096,3.5885963878921148,3.3736422621652187,3.8375089565492893,-1.7126297420310845,-2.432214641497417,0.03197896465861505,25.021580022272733,23.043627763124782,27.717826467129356,3864.1009414964765,3240.944103747767,0.020117531845972588,15.281965954409703,1.0034264532811656,2020-03-24
